Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Current Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason,State,Average_Monthly_Charge,Churn,Net_Revenue,Sub_Services,Married_Gender,Persona
Female,39,Yes,0,Castella,96017,41.121108,-122.336613,1,31,No_Offer,Yes,38.67,Yes,Yes,Cable,13.0,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,91.15,2995.45,0.0,0,1198.77,4194.22,Churned,Dissatisfaction,Poor expertise of online support,California,96.62741935483872,1,2995.45,3,Married | Female,A - Premium Loyal Customers
Female,63,Yes,0,Roseville,95661,38.736685,-121.251984,6,61,Offer B,Yes,18.03,Yes,Yes,Fiber Optic,22.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,103.3,6518.35,0.0,0,1099.83,7618.18,Stayed,Active,Active,California,106.85819672131149,0,6518.35,6,Married | Female,A - Premium Loyal Customers
Male,32,No,0,Santa Cruz,95065,37.031404,-121.981865,0,42,No_Offer,Yes,48.41,No,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,One Year,Yes,Credit Card,19.55,839.4,12.16,0,2033.22,2860.46,Stayed,Active,Active,California,19.985714285714284,0,827.24,0,Single | Male,D - Legacy Phone-Only Users
Female,46,No,0,Lake Elsinore,92530,33.655421,-117.391751,0,13,No_Offer,No,0.0,No,Yes,Cable,16.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,31.05,347.25,0.0,0,0.0,347.25,Churned,Other,Don't know,California,26.71153846153846,1,347.25,2,Single | Female,E - Churn-Risk New Users
Male,69,No,0,Armona,93202,36.315979,-119.710852,0,1,Offer E,Yes,28.67,No,Yes,DSL,4.0,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,44.0,44.0,0.0,0,28.67,72.67,Joined,Active,Active,California,44.0,2,44.0,1,Single | Male,E - Churn-Risk New Users
Male,25,No,0,Walnut,91789,34.018354,-117.85492,0,5,No_Offer,No,0.0,No,Yes,Cable,59.0,Yes,No,Yes,Yes,No,No,Yes,Yes,Month-to-Month,No,Credit Card,40.0,223.45,0.0,0,0.0,223.45,Churned,Competitor,Competitor had better devices,California,44.69,1,223.45,5,Single | Male,E - Churn-Risk New Users
Female,21,Yes,3,Los Angeles,90042,34.11572,-118.192754,10,71,Offer A,Yes,48.76,No,Yes,Cable,71.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,77.55,5574.35,0.0,0,3461.96,9036.31,Stayed,Active,Active,California,78.51197183098591,0,5574.35,6,Married | Female,A - Premium Loyal Customers
Male,26,No,0,Calabasas,91302,34.130861,-118.68346,0,27,No_Offer,Yes,34.98,No,Yes,Fiber Optic,26.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,69.05,1793.25,22.72,0,944.46,2714.99,Stayed,Active,Active,California,66.41666666666667,0,1770.53,1,Single | Male,B - Balanced Bundle Seekers
Male,60,Yes,2,Dunsmuir,96025,41.212695,-122.392067,8,57,No_Offer,Yes,29.64,No,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Two Year,No,Credit Card,20.75,1123.15,0.0,0,1689.48,2812.63,Stayed,Active,Active,California,19.704385964912284,0,1123.15,0,Married | Male,D - Legacy Phone-Only Users
Male,51,No,0,Sacramento,95829,38.486502,-121.334051,0,37,No_Offer,No,0.0,No,Yes,DSL,25.0,No,No,No,No,Yes,No,No,No,Two Year,No,Credit Card,35.8,1316.9,0.0,100,0.0,1416.9,Stayed,Active,Active,California,35.5918918918919,0,1316.9,1,Single | Male,C - Data-Capped Digitals
Male,45,No,0,Olancha,93549,36.296851,-117.865469,0,41,Offer B,Yes,1.08,No,Yes,Fiber Optic,6.0,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.25,3089.1,0.0,0,44.28,3133.38,Stayed,Active,Active,California,75.34390243902439,0,3089.1,2,Single | Male,E - Churn-Risk New Users
Female,26,Yes,0,San Diego,92117,32.825086,-117.199424,7,26,No_Offer,Yes,11.23,No,Yes,Cable,48.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,81.9,2078.55,44.86,0,291.98,2325.67,Stayed,Active,Active,California,79.94423076923077,0,2033.6900000000005,7,Married | Female,B - Balanced Bundle Seekers
Female,20,Yes,2,Winterhaven,92283,32.852947,-114.850784,0,10,Offer D,Yes,6.5,Yes,Yes,Fiber Optic,76.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.95,858.6,0.0,0,65.0,923.6,Stayed,Active,Active,California,85.86,0,858.6,3,Married | Female,E - Churn-Risk New Users
Male,21,Yes,1,West Covina,91792,34.024405,-117.898722,6,31,No_Offer,Yes,30.67,Yes,Yes,DSL,59.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,59.7,1825.5,0.0,0,950.77,2776.27,Stayed,Active,Active,California,58.88709677419355,0,1825.5,3,Married | Male,E - Churn-Risk New Users
Male,34,Yes,0,Pilot Hill,95664,38.803731,-121.043799,9,10,Offer D,Yes,21.85,No,Yes,DSL,9.0,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.95,568.85,0.0,0,218.5,787.35,Stayed,Active,Active,California,56.885000000000005,0,568.85,3,Married | Male,E - Churn-Risk New Users
Male,27,Yes,0,Guatay,91931,32.857946,-116.561917,6,14,No_Offer,Yes,4.05,No,Yes,DSL,59.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.2,668.85,0.0,0,56.7,725.55,Stayed,Active,Active,California,47.775,0,668.85,2,Married | Male,E - Churn-Risk New Users
Male,34,No,2,Foresthill,95631,39.031876,-120.811141,0,9,Offer E,Yes,45.83,No,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Month-to-Month,No,Credit Card,20.4,184.1,0.0,0,412.47,596.57,Stayed,Active,Active,California,20.45555555555556,0,184.1,0,Single | Male,D - Legacy Phone-Only Users
Female,65,Yes,0,Salinas,93908,36.624338,-121.615669,5,72,Offer A,Yes,8.68,Yes,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Two Year,No,Bank Withdrawal,24.3,1778.7,0.0,0,624.96,2403.66,Stayed,Active,Active,California,24.704166666666666,0,1778.7,0,Married | Female,D - Legacy Phone-Only Users
Female,55,No,0,Covina,91722,34.097345,-117.906736,0,42,No_Offer,Yes,39.32,No,Yes,Cable,20.0,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,Yes,Credit Card,67.7,2882.25,0.0,0,1651.44,4533.69,Stayed,Active,Active,California,68.625,0,2882.25,6,Single | Female,A - Premium Loyal Customers
Female,35,Yes,0,Avalon,90704,33.391181,-118.421305,3,2,Offer E,Yes,5.42,No,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Month-to-Month,No,Credit Card,20.35,41.85,0.0,0,10.84,52.69,Joined,Active,Active,Pennsylvania,20.925,2,41.85,0,Married | Female,D - Legacy Phone-Only Users
Male,69,No,0,San Diego,92109,32.787836,-117.232376,0,25,No_Offer,Yes,18.46,Yes,Yes,Fiber Optic,3.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.5,2196.15,0.0,0,461.5,2657.65,Churned,Competitor,Competitor had better devices,California,87.846,1,2196.15,3,Single | Male,E - Churn-Risk New Users
Female,29,No,0,Bakersfield,93301,35.383937,-119.020428,0,5,No_Offer,Yes,48.49,Yes,Yes,Fiber Optic,85.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.0,424.75,0.0,0,242.45,667.2,Stayed,Active,Active,California,84.95,0,424.75,2,Single | Female,E - Churn-Risk New Users
Male,62,No,0,Sacramento,95823,38.475465,-121.443625,0,1,Offer E,Yes,23.96,No,Yes,Fiber Optic,22.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.95,78.95,0.0,0,23.96,102.91,Churned,Competitor,Competitor offered higher download speeds,California,78.95,1,78.95,2,Single | Male,E - Churn-Risk New Users
Male,30,No,0,Greenwood,95635,38.921333,-120.897718,0,5,No_Offer,No,0.0,No,Yes,Cable,59.0,Yes,Yes,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,43.25,219.0,0.0,0,0.0,219.0,Churned,Dissatisfaction,Network reliability,Indiana,43.8,1,219.0,5,Single | Male,E - Churn-Risk New Users
Female,27,Yes,2,Elmira,95625,38.349195,-121.902943,9,46,No_Offer,No,0.0,No,Yes,DSL,52.0,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,35.05,1620.25,0.0,0,0.0,1620.25,Stayed,Active,Active,New York,35.22282608695652,0,1620.25,4,Married | Female,E - Churn-Risk New Users
Female,44,No,0,Rancho Santa Fe,92067,33.012751,-117.200617,0,57,No_Offer,No,0.0,No,Yes,DSL,24.0,Yes,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Credit Card,41.1,2258.25,0.0,0,0.0,2258.25,Stayed,Active,Active,California,39.61842105263158,0,2258.25,4,Single | Female,E - Churn-Risk New Users
Male,79,No,0,Garden Grove,92845,33.782955,-118.026456,0,21,No_Offer,Yes,23.23,No,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,One Year,No,Bank Withdrawal,20.5,429.55,0.0,0,487.83,917.38,Stayed,Active,Active,California,20.454761904761902,0,429.55,0,Single | Male,D - Legacy Phone-Only Users
Male,64,No,0,Hopland,95449,38.93706,-123.118111,0,4,Offer E,Yes,3.69,Yes,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Month-to-Month,No,Credit Card,25.25,101.9,0.0,0,14.76,116.66,Stayed,Active,Active,California,25.475,0,101.9,0,Single | Male,D - Legacy Phone-Only Users
Female,29,Yes,0,Sun City,92587,33.69887,-117.25071,7,65,Offer B,Yes,48.66,No,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Two Year,No,Bank Withdrawal,19.35,1319.95,0.0,0,3162.9,4482.85,Stayed,Active,Active,Arizona,20.30692307692308,0,1319.95,0,Married | Female,D - Legacy Phone-Only Users
Male,49,Yes,3,Camino,95709,38.748316,-120.675512,2,19,Offer D,Yes,32.47,No,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,One Year,No,Credit Card,19.9,357.7,0.0,0,616.93,974.63,Stayed,Active,Active,California,18.82631578947368,0,357.7,0,Married | Male,D - Legacy Phone-Only Users
Male,56,No,0,Ahwahnee,93601,37.375816,-119.739935,0,1,No_Offer,Yes,13.51,No,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Month-to-Month,No,Credit Card,20.05,20.05,0.0,0,13.51,33.56,Joined,Active,Active,California,20.05,2,20.05,0,Single | Male,D - Legacy Phone-Only Users
Male,80,Yes,0,Montebello,90640,34.015217,-118.109962,1,51,Offer B,Yes,22.14,Yes,Yes,Fiber Optic,30.0,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.8,4750.95,0.0,0,1129.14,5880.09,Churned,Dissatisfaction,Limited range of services,California,93.15588235294118,1,4750.95,4,Married | Male,A - Premium Loyal Customers
Male,38,Yes,0,Yorba Linda,92887,33.884073,-117.732197,1,72,No_Offer,Yes,13.72,Yes,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Two Year,No,Credit Card,24.8,1874.3,16.26,0,987.84,2845.88,Stayed,Active,Active,California,26.031944444444445,0,1858.04,0,Married | Male,D - Legacy Phone-Only Users
Female,38,Yes,2,Orange,92867,33.81859,-117.821288,1,70,Offer A,Yes,48.44,No,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Two Year,No,Bank Withdrawal,19.8,1378.75,0.0,0,3390.8,4769.55,Stayed,Active,Active,California,19.696428571428573,0,1378.75,0,Married | Female,D - Legacy Phone-Only Users
Female,56,Yes,0,Rancho Santa Fe,92091,32.99356,-117.207121,7,28,No_Offer,Yes,33.09,No,Yes,Fiber Optic,19.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,89.9,2433.5,0.0,0,926.52,3360.02,Stayed,Active,Active,California,86.91071428571429,0,2433.5,5,Married | Female,A - Premium Loyal Customers
Male,70,Yes,0,Applegate,95703,38.983388,-120.988814,7,71,No_Offer,Yes,36.6,Yes,Yes,Fiber Optic,10.0,Yes,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,92.0,6585.2,0.0,0,2598.6,9183.8,Stayed,Active,Active,Michigan,92.74929577464788,0,6585.2,5,Married | Male,A - Premium Loyal Customers
Male,28,Yes,0,Fullerton,92832,33.868316,-117.929029,1,5,No_Offer,Yes,5.2,No,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,One Year,No,Credit Card,20.1,85.1,0.0,0,26.0,111.1,Stayed,Active,Active,California,17.02,0,85.1,0,Married | Male,D - Legacy Phone-Only Users
Female,61,No,0,Elmira,95625,38.349195,-121.902943,0,4,No_Offer,Yes,27.57,No,Yes,Fiber Optic,27.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.0,303.15,0.0,0,110.28,413.43,Churned,Dissatisfaction,Limited range of services,New York,75.7875,1,303.15,2,Single | Female,E - Churn-Risk New Users
Male,73,Yes,0,Honeydew,95545,40.342928,-124.063329,5,69,No_Offer,Yes,49.91,Yes,Yes,Fiber Optic,13.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,95.35,6382.0,0.0,0,3443.79,9825.79,Stayed,Active,Active,California,92.4927536231884,0,6382.0,5,Married | Male,A - Premium Loyal Customers
Female,33,Yes,3,Laton,93242,36.444232,-119.718285,5,57,Offer B,Yes,42.14,No,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Two Year,No,Bank Withdrawal,19.5,1167.6,19.89,0,2401.98,3549.69,Stayed,Active,Active,California,20.48421052631579,0,1147.7099999999998,0,Married | Female,D - Legacy Phone-Only Users
Female,53,No,0,San Leandro,94577,37.717196,-122.159338,0,68,No_Offer,No,0.0,No,Yes,Cable,13.0,No,Yes,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,44.95,3085.35,0.0,0,0.0,3085.35,Stayed,Active,Active,California,45.37279411764706,0,3085.35,5,Single | Female,E - Churn-Risk New Users
Male,55,No,0,San Jose,95128,37.316146,-121.936285,0,1,No_Offer,Yes,38.21,No,Yes,Cable,13.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.8,49.8,0.0,0,38.21,88.01,Joined,Active,Active,California,49.8,2,49.8,2,Single | Male,E - Churn-Risk New Users
Female,80,Yes,1,Berry Creek,95916,39.657228,-121.37778,7,71,No_Offer,Yes,48.59,Yes,Yes,DSL,15.0,Yes,Yes,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,69.2,4982.5,0.0,0,3449.89,8432.39,Stayed,Active,Active,California,70.17605633802818,0,4982.5,4,Married | Female,A - Premium Loyal Customers
Male,41,No,0,Gridley,95948,39.346898,-121.759537,0,44,No_Offer,Yes,42.92,No,Yes,Fiber Optic,23.0,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.55,4398.15,0.0,0,1888.48,6286.63,Churned,Dissatisfaction,Network reliability,California,99.95795454545454,1,4398.15,6,Single | Male,A - Premium Loyal Customers
Female,37,Yes,0,Whittier,90603,33.945318,-117.992066,10,27,No_Offer,Yes,20.96,No,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,One Year,Yes,Credit Card,20.55,583.3,0.0,0,565.92,1149.22,Stayed,Active,Active,California,21.6037037037037,0,583.3,0,Married | Female,D - Legacy Phone-Only Users
Male,21,Yes,0,Hayward,94545,37.62984,-122.120843,6,71,Offer A,Yes,28.02,No,Yes,DSL,27.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,79.1,5564.85,0.0,0,1989.42,7554.27,Stayed,Active,Active,California,78.3781690140845,0,5564.85,7,Married | Male,A - Premium Loyal Customers
Female,44,Yes,0,Los Angeles,90066,34.002028,-118.430656,2,63,Offer B,Yes,1.43,Yes,Yes,Fiber Optic,16.0,Yes,No,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,99.65,6311.2,0.0,0,90.09,6401.29,Stayed,Active,Active,California,100.17777777777778,0,6311.2,5,Married | Female,A - Premium Loyal Customers
Female,20,No,0,Los Angeles,90032,34.078821,-118.177576,0,17,No_Offer,Yes,40.55,No,Yes,Cable,41.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,64.7,1093.1,0.0,0,689.35,1782.45,Churned,Competitor,Competitor offered higher download speeds,California,64.3,1,1093.1,4,Single | Female,E - Churn-Risk New Users
Male,40,Yes,0,Compton,90222,33.912246,-118.236773,8,72,No_Offer,Yes,4.15,Yes,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Two Year,No,Credit Card,25.4,1797.1,0.0,0,298.8,2095.9,Stayed,Active,Active,California,24.959722222222226,0,1797.1,0,Married | Male,D - Legacy Phone-Only Users
Female,40,No,0,Seeley,92273,32.790282,-115.689559,0,9,No_Offer,Yes,41.92,No,Yes,Cable,29.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,44.2,403.35,0.0,0,377.28,780.63,Churned,Competitor,Competitor offered higher download speeds,California,44.81666666666667,1,403.35,1,Single | Female,E - Churn-Risk New Users
Male,76,Yes,0,Indio,92203,33.752938,-116.230055,7,1,No_Offer,Yes,17.84,Yes,Yes,Fiber Optic,20.0,No,No,No,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,74.3,74.3,0.0,0,17.84,92.14,Joined,Active,Active,California,74.3,2,74.3,1,Married | Male,E - Churn-Risk New Users
Female,77,Yes,0,San Jose,95136,37.270938,-121.851046,1,1,Offer E,Yes,13.02,Yes,Yes,Fiber Optic,30.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.6,90.6,0.0,0,13.02,103.62,Churned,Other,Don't know,California,90.6,1,90.6,3,Married | Female,E - Churn-Risk New Users
Female,65,Yes,0,West Covina,91791,34.061634,-117.893169,10,65,Offer B,Yes,36.49,No,Yes,Fiber Optic,9.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,105.85,6725.5,0.0,0,2371.85,9097.35,Stayed,Active,Active,California,103.46923076923076,0,6725.5,7,Married | Female,A - Premium Loyal Customers
Female,36,Yes,0,Burson,95225,38.183918,-120.898817,0,52,Offer B,Yes,4.22,No,Yes,DSL,18.0,Yes,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Mailed Check,64.3,3410.6,0.0,0,219.44,3630.04,Stayed,Active,Active,California,65.58846153846153,0,3410.6,4,Married | Female,E - Churn-Risk New Users
Female,28,No,0,River Pines,95675,38.545775,-120.743325,0,9,No_Offer,Yes,13.05,No,Yes,Fiber Optic,73.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.85,708.2,0.0,0,117.45,825.65,Stayed,Active,Active,California,78.6888888888889,0,708.2,2,Single | Female,E - Churn-Risk New Users
Male,78,No,0,Los Angeles,90022,34.02381,-118.156582,0,1,No_Offer,No,0.0,No,Yes,DSL,8.0,No,No,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,39.65,39.65,0.0,20,0.0,59.65,Churned,Competitor,Competitor offered more data,California,39.65,1,39.65,2,Single | Male,E - Churn-Risk New Users
Male,38,Yes,1,Pico Rivera,90660,33.989524,-118.089299,10,21,No_Offer,Yes,18.0,No,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,One Year,No,Credit Card,19.8,350.1,0.0,0,378.0,728.1,Stayed,Active,Active,California,16.67142857142857,0,350.1,0,Married | Male,D - Legacy Phone-Only Users
Male,23,Yes,2,Healdsburg,95448,38.618347,-122.908422,5,63,No_Offer,Yes,28.92,Yes,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Two Year,No,Credit Card,24.65,1574.5,0.0,0,1821.96,3396.46,Stayed,Active,Active,California,24.99206349206349,0,1574.5,0,Married | Male,D - Legacy Phone-Only Users
Female,53,No,0,San Diego,92109,32.787836,-117.232376,0,6,No_Offer,Yes,1.15,Yes,Yes,Fiber Optic,3.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.1,521.3,0.0,0,6.9,528.2,Churned,Competitor,Competitor made better offer,California,86.88333333333333,1,521.3,3,Single | Female,E - Churn-Risk New Users
Female,42,No,0,Dixon,95620,38.392821,-121.799917,0,25,Offer C,Yes,6.0,No,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Month-to-Month,Yes,Credit Card,19.2,532.1,0.0,0,150.0,682.1,Stayed,Active,Active,California,21.284,0,532.1,0,Single | Female,D - Legacy Phone-Only Users
Female,64,No,0,Yountville,94599,38.421458,-122.365048,0,66,Offer A,No,0.0,No,Yes,DSL,29.0,Yes,Yes,Yes,Yes,No,No,No,No,Two Year,Yes,Mailed Check,47.4,3177.25,0.0,0,0.0,3177.25,Stayed,Active,Active,California,48.14015151515152,0,3177.25,4,Single | Female,E - Churn-Risk New Users
Male,50,No,0,Beaumont,92223,33.946982,-116.977672,0,44,No_Offer,Yes,44.92,Yes,Yes,Fiber Optic,16.0,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,90.4,4063.0,0.0,0,1976.48,6039.48,Stayed,Active,Active,Texas,92.3409090909091,0,4063.0,4,Single | Male,A - Premium Loyal Customers
Male,62,No,0,Crescent Mills,95934,40.080342,-120.957805,0,60,No_Offer,Yes,35.13,No,Yes,DSL,3.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,79.0,4801.1,0.0,0,2107.8,6908.9,Stayed,Active,Active,California,80.01833333333335,0,4801.1,7,Single | Male,A - Premium Loyal Customers
Female,34,No,0,Tarzana,91356,34.157137,-118.548511,0,18,No_Offer,Yes,36.49,Yes,Yes,Fiber Optic,3.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.85,1776.95,0.0,0,656.82,2433.77,Churned,Dissatisfaction,Product dissatisfaction,California,98.71944444444443,1,1776.95,5,Single | Female,E - Churn-Risk New Users
Female,22,Yes,0,West Sacramento,95691,38.627951,-121.593287,9,60,No_Offer,Yes,34.48,Yes,Yes,Fiber Optic,51.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.8,5985.75,0.0,0,2068.8,8054.55,Stayed,Active,Active,California,99.7625,0,5985.75,5,Married | Female,A - Premium Loyal Customers
Male,42,No,0,Sacramento,95815,38.608405,-121.449942,0,11,No_Offer,Yes,30.91,Yes,No,no_internet_service,0.0,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,Month-to-Month,No,Credit Card,23.15,245.2,0.0,0,340.01,585.21,Churned,Competitor,Competitor made better offer,California,22.29090909090909,1,245.2,0,Single | Male,D - Legacy Phone-Only Users
